B 2038569563
F 38017
CU 1290152237792 779
CF 1290152237792
FS 1290152237794 781
CB 1290152237794
CU 1290152237795 781
CF 1290152238160
FS 1290152238165 801
CB 1290152238166
CU 1290152238166 801
CF 1290152238167
FS 1290152238179 741
CB 1290152238179
CU 1290152238180 741
CF 1290152238181
FS 1290152238197 799
CB 1290152238197
CU 1290152238198 799
CF 1290152238199
FS 1290152238214 0
FS 1290152238218 0
FS 1290152238231 0
FS 1290152238268 533
CB 1290152238268
CU 1290152238581 533
CF 1290152238582
FS 1290152238586 998
CB 1290152238586
CU 1290152238587 998
CF 1290152238588
FS 1290152238597 806
CB 1290152238597
CU 1290152238599 806
CF 1290152238599
FS 1290152238602 247
CB 1290152238603
CU 1290152238604 247
CF 1290152238605
FS 1290152238621 307
CB 1290152238621
CU 1290152238623 307
CF 1290152238624
FS 1290152238636 566
CB 1290152238636
CU 1290152238637 566
CF 1290152238637
FS 1290152238655 0
FS 1290152238668 0
FS 1290152238950 0
FS 1290152238957 0
FS 1290152238958 0
FS 1290152238962 921
CB 1290152238962
CU 1290152238963 921
CF 1290152238963
FS 1290152238965 0
FS 1290152238972 237
CB 1290152238972
CU 1290152238975 237
CF 1290152238975
FS 1290152238999 237
CB 1290152238999
CU 1290152239000 237
CF 1290152239003
FS 1290152239022 0
FS 1290152239038 0
FS 1290152239058 0
FS 1290152239370 0
FS 1290152239375 0
FS 1290152239377 0
FS 1290152239378 0
FS 1290152239378 0
FS 1290152239379 0
FS 1290152239380 0
FS 1290152239382 0
FS 1290152239383 0
FS 1290152239384 0
FS 1290152239386 0
FS 1290152239389 0
FS 1290152239391 0
FS 1290152239392 0
FS 1290152239393 0
FS 1290152239394 0
FS 1290152239398 1575
CB 1290152239398
CU 1290152239416 1575
CF 1290152239437
FS 1290152239438 0
FS 1290152239446 332464
CB 1290152239446
CU 1290152239971 332464
CF 1290152240422
FS 1290152240426 15729264
CB 1290152240426
CU 1290152240721 1048576
CU 1290152241216 1048576
CU 1290152241700 1048576
CU 1290152242186 1048576
CU 1290152242679 1048576
CU 1290152243163 1048576
CU 1290152243648 1048576
CU 1290152244142 1048576
CU 1290152244633 1048576
CU 1290152245118 1048576
CU 1290152245612 1048576
CU 1290152246096 1048576
CU 1290152246580 1048576
CU 1290152247071 1048576
CU 1290152247535 1048576
CU 1290152247785 624
CF 1290152247786
FS 1290152247790 0
FS 1290152247792 92608
CB 1290152247792
CU 1290152247928 92608
CF 1290152248419
FS 1290152248421 0
FS 1290152248424 6882512
CB 1290152248430
CU 1290152249045 1048576
CU 1290152249529 1048576
CU 1290152250012 1048576
CU 1290152250505 1048576
CU 1290152250987 1048576
CU 1290152251477 1048576
CU 1290152251911 591056
CF 1290152252356
FS 1290152252362 0
FS 1290152252363 0
FS 1290152252364 0
FS 1290152252365 0
FS 1290152252366 0
FS 1290152252367 0
FS 1290152252369 0
FS 1290152252743 0
FS 1290152252756 0
FS 1290152252769 42240
CB 1290152252769
CU 1290152252927 42240
CF 1290152253372
FS 1290152253377 0
FS 1290152253393 0
FS 1290152253421 1456
CB 1290152253422
CU 1290152253437 1456
CF 1290152253438
FS 1290152253459 0
FS 1290152253472 0
FS 1290152253802 0
FS 1290152253808 0
FS 1290152253809 0
FS 1290152253810 0
FS 1290152253811 0
FS 1290152253813 0
FS 1290152253815 0
FS 1290152253816 20278128
CB 1290152253817
CU 1290152254087 1048576
CU 1290152254580 1048576
CU 1290152255100 1048576
CU 1290152255584 1048576
CU 1290152256067 1048576
CU 1290152256560 1048576
CU 1290152257044 1048576
CU 1290152257527 1048576
CU 1290152258019 1048576
CU 1290152258502 1048576
CU 1290152258985 1048576
CU 1290152259480 1048576
CU 1290152259965 1048576
CU 1290152260446 1048576
CU 1290152260940 1048576
CU 1290152261424 1048576
CU 1290152261921 1048576
CU 1290152262498 1048576
CU 1290152262962 1048576
CU 1290152263391 355184
CF 1290152263846
FS 1290152263856 13394832
CB 1290152263856
CU 1290152264145 1048576
CU 1290152264632 1048576
CU 1290152265126 1048576
CU 1290152265610 1048576
CU 1290152266093 1048576
CU 1290152266588 1048576
CU 1290152267074 1048576
CU 1290152267558 1048576
CU 1290152268050 1048576
CU 1290152268606 1048576
CU 1290152269120 1048576
CU 1290152269621 1048576
CU 1290152270072 811920
CF 1290152270523
FS 1290152270527 1317488
CB 1290152270527
CU 1290152270849 1048576
CU 1290152271246 268912
CF 1290152271696
FS 1290152271698 1502720
CB 1290152271698
CU 1290152271947 1048576
CU 1290152272366 454144
CF 1290152272808
FS 1290152272811 388112
CB 1290152272811
CU 1290152272978 388112
CF 1290152273432
FS 1290152273434 0
FS 1290152273437 1456
CB 1290152273437
CU 1290152273444 1456
CF 1290152273444
FS 1290152273446 0
FS 1290152273448 988
CB 1290152273448
CU 1290152273450 988
CF 1290152273450
FS 1290152273457 452
CB 1290152273457
CU 1290152273458 452
CF 1290152273459
FS 1290152273460 0
FS 1290152273462 142
CB 1290152273462
CU 1290152273463 142
CF 1290152273464
FS 1290152273466 0
FS 1290152273468 0
FS 1290152273474 0
FS 1290152273475 0
FS 1290152273476 0
FS 1290152273477 0
FS 1290152273479 0
FS 1290152273480 0
FS 1290152273481 3163792
CB 1290152273482
CU 1290152273704 1048576
CU 1290152274239 1048576
CU 1290152274780 1048576
CU 1290152275136 18064
CF 1290152275596
FS 1290152275598 0
FS 1290152275601 1457
CB 1290152275601
CU 1290152275602 1457
CF 1290152275603
FS 1290152275604 0
FS 1290152275606 707
CB 1290152275606
CU 1290152275607 707
CF 1290152275608
FS 1290152275609 446
CB 1290152275609
CU 1290152275610 446
CF 1290152275611
FS 1290152275613 0
FS 1290152275614 874
CB 1290152275614
CU 1290152275617 874
CF 1290152275618
FS 1290152275619 456
CB 1290152275620
CU 1290152275620 456
CF 1290152275625
FS 1290152275626 2439888
CB 1290152275627
CU 1290152275869 1048576
CU 1290152276400 1048576
CU 1290152276794 342736
CF 1290152277285
FS 1290152277287 0
FS 1290152277294 1031200
CB 1290152277340
CU 1290152277889 1031200
CF 1290152278343
FS 1290152278348 6211696
CB 1290152278436
CU 1290152279341 1048576
CU 1290152279823 1048576
CU 1290152280305 1048576
CU 1290152280797 1048576
CU 1290152281280 1048576
CU 1290152281951 968816
CF 1290152282410
FS 1290152282411 0
FS 1290152282415 2410144
CB 1290152282415
CU 1290152283234 1048576
CU 1290152284787 1048576
CU 1290152285177 312992
CF 1290152285725
FS 1290152285726 0
FS 1290152285728 0
FS 1290152285730 245904
CB 1290152286003
CU 1290152286671 245904
CF 1290152287122
FS 1290152287136 0
FS 1290152287138 0
FS 1290152287139 0
FS 1290152287139 0
FS 1290152287140 0
FS 1290152287141 0
FS 1290152287142 0
FS 1290152287143 0
FS 1290152287144 0
FS 1290152287145 0
FS 1290152287146 7869232
CB 1290152287334
CU 1290152288677 1048576
CU 1290152289211 1048576
CU 1290152289671 1048576
CU 1290152290148 1048576
CU 1290152290604 1048576
CU 1290152291074 1048576
CU 1290152291533 1048576
CU 1290152291931 529200
CF 1290152292399
FS 1290152292424 0
FS 1290152292483 1632
CB 1290152292483
CU 1290152292487 1632
CF 1290152292493
FS 1290152292501 0
FS 1290152292901 475
CB 1290152292901
CU 1290152292901 475
CF 1290152292902
FS 1290152292904 126648
CB 1290152292904
CU 1290152293044 126648
CF 1290152293519
FS 1290152293541 126648
CB 1290152293541
CU 1290152293682 126648
CF 1290152294141
FS 1290152294145 446
CB 1290152294145
CU 1290152294145 446
CF 1290152294146
FS 1290152294154 0
FS 1290152294156 195522
CB 1290152294156
CU 1290152294295 195522
CF 1290152294731
FS 1290152294738 68928
CB 1290152294739
CU 1290152294907 68928
CF 1290152295371
FS 1290152295374 312526
CB 1290152295374
CU 1290152295547 312526
CF 1290152296048
FS 1290152296051 0
FS 1290152296083 1052
CB 1290152296084
CU 1290152296084 1052
CF 1290152296085
FS 1290152296103 8184
CB 1290152296103
CU 1290152296104 8184
CF 1290152296105
FS 1290152296120 212352
CB 1290152296125
CU 1290152296615 212352
CF 1290152297073
FS 1290152297077 0
FS 1290152297135 0
FS 1290152297144 0
FS 1290152297145 0
FS 1290152297146 0
FS 1290152297147 0
FS 1290152297148 0
FS 1290152297149 0
FS 1290152297150 1552992
CB 1290152297150
CU 1290152297762 1048576
CU 1290152298180 504416
CF 1290152298644
FS 1290152298648 0
FS 1290152298664 1556
CB 1290152298664
CU 1290152298665 1556
CF 1290152298666
FS 1290152298682 0
FS 1290152298701 766
CB 1290152298701
CU 1290152298715 766
CF 1290152298716
FS 1290152298718 18013
CB 1290152298718
CU 1290152298770 18013
CF 1290152299220
FS 1290152299225 398
CB 1290152299225
CU 1290152299226 398
CF 1290152299259
FS 1290152299263 0
FS 1290152299265 5844
CB 1290152299265
CU 1290152299284 5844
CF 1290152299285
FS 1290152299286 0
FS 1290152299287 2438496
CB 1290152299287
CU 1290152300401 1048576
CU 1290152300893 1048576
CU 1290152301291 341344
CF 1290152301744
FS 1290152301748 0
FS 1290152301750 0
FS 1290152301751 0
FS 1290152301752 0
FS 1290152301753 0
FS 1290152301755 0
FS 1290152301756 0
FS 1290152301757 0
FS 1290152301900 762
CB 1290152301900
CU 1290152302133 762
CF 1290152302133
FS 1290152302185 452
CB 1290152302185
CU 1290152302185 452
CF 1290152302186
FS 1290152302191 0
FS 1290152302222 1362
CB 1290152302222
CU 1290152302535 1362
CF 1290152302536
FS 1290152302549 0
FS 1290152302557 751328
CB 1290152302557
CU 1290152303121 751328
CF 1290152303654
FS 1290152303658 0
FS 1290152303661 0
FS 1290152303662 0
FS 1290152303663 0
FS 1290152303664 10563536
CB 1290152303664
CU 1290152304310 1048576
CU 1290152304985 1048576
CU 1290152305474 1048576
CU 1290152305956 1048576
CU 1290152306439 1048576
CU 1290152306931 1048576
CU 1290152307418 1048576
CU 1290152307902 1048576
CU 1290152308393 1048576
CU 1290152308875 1048576
CU 1290152309261 77776
CF 1290152309687
FS 1290152309691 0
FS 1290152309695 3262
CB 1290152309695
CU 1290152309696 3262
CF 1290152309696
FS 1290152309698 0
FS 1290152309728 789
CB 1290152309728
CU 1290152309747 789
CF 1290152309748
FS 1290152309760 1059
CB 1290152309760
CU 1290152309761 1059
CF 1290152309762
FS 1290152309777 572
CB 1290152309778
CU 1290152309778 572
CF 1290152309779
FS 1290152309794 21145
CB 1290152309794
CU 1290152310168 21145
CF 1290152310637
FS 1290152310650 775
CB 1290152310651
CU 1290152310651 775
CF 1290152310652
FS 1290152310692 929
CB 1290152310692
CU 1290152310693 929
CF 1290152310693
FS 1290152310695 807
CB 1290152310695
CU 1290152310697 807
CF 1290152310697
FS 1290152310699 578
CB 1290152310700
CU 1290152310700 578
CF 1290152310701
FS 1290152310702 2174
CB 1290152310703
CU 1290152310703 2174
CF 1290152310704
FS 1290152310705 2462
CB 1290152310705
CU 1290152310730 2462
CF 1290152310731
FS 1290152310733 777
CB 1290152310733
CU 1290152310734 777
CF 1290152310734
FS 1290152311038 777
CB 1290152311038
CU 1290152311041 777
CF 1290152311041
FS 1290152311043 1322
